-60	0
-59.7315436241611	0.0276573349151490
-59.4630872483222	-0.0195115925941828
-59.1946308724832	-0.0226788359702197
-58.9261744966443	0.0338351374951647
-58.6577181208054	-0.00930259298381719
-58.3892617449664	0.0187373076086595
-58.1208053691275	0.0553371496380929
-57.8523489932886	0.0610818396586426
-57.5838926174497	0.0810956974235564
-57.3154362416107	0.00581503600928315
-57.0469798657718	0.0631453771458077
-56.7785234899329	0.0485450638817768
-56.5100671140940	0.0777019122764344
-56.2416107382550	0.0480757889528146
-55.9731543624161	0.0672692138100286
-55.7046979865772	0.0783382611313966
-55.4362416107383	0.0331465483907642
-55.1677852348993	0.0330082060109406
-54.8993288590604	0.00831098237478011
-54.6308724832215	0.0468997172457149
-54.3624161073826	0.0615303841424972
-54.0939597315436	0.0299151246303227
-53.8255033557047	0.0557124888718766
-53.5570469798658	0.0442017494033787
-53.2885906040268	0.0432853785898023
-53.0201342281879	0.0809582593917921
-52.7516778523490	0.0834104331577774
-52.4832214765101	0.0947120985216922
-52.2147651006711	0.0290564614779398
-51.9463087248322	0.0588638732995839
-51.6778523489933	0.0839425752070820
-51.4093959731544	0.0268282737497732
-51.1409395973154	0.124776586761422
-50.8724832214765	0.0753142214499848
-50.6040268456376	0.0533082804035168
-50.3355704697987	0.101985607681448
-50.0671140939597	0.0836576112958559
-49.7986577181208	0.0769634565458349
-49.5302013422819	0.0546224295524145
-49.2617449664430	0.0234085890013244
-48.9932885906040	0.0488056104637399
-48.7248322147651	0.0596859449387799
-48.4563758389262	0.0939730392713027
-48.1879194630873	0.100174434462068
-47.9194630872483	0.0595227500412874
-47.6510067114094	0.109269337354788
-47.3825503355705	0.105788843703576
-47.1140939597316	0.0833435888270670
-46.8456375838926	0.0599140310685710
-46.5771812080537	0.116554378979232
-46.3087248322148	0.0872438135543655
-46.0402684563758	0.0620731888972551
-45.7718120805369	0.101388635207214
-45.5033557046980	0.110869866392676
-45.2348993288591	0.0526556994388819
-44.9664429530201	0.153839038254489
-44.6979865771812	0.0347175913184731
-44.4295302013423	0.0514743343464191
-44.1610738255034	0.138594289804276
-43.8926174496644	0.112971218217194
-43.6241610738255	0.0916908884254161
-43.3557046979866	0.106248444293967
-43.0872483221477	0.129182397712677
-42.8187919463087	0.0825444425067101
-42.5503355704698	0.137772194664740
-42.2818791946309	0.132189192049609
-42.0134228187919	0.111257460723665
-41.7449664429530	0.119690587131676
-41.4765100671141	0.0964336460354714
-41.2080536912752	0.0909404204653126
-40.9395973154362	0.106319716354060
-40.6711409395973	0.150178633931207
-40.4026845637584	0.113474052661296
-40.1342281879195	0.108459261178990
-39.8657718120805	0.0939722094299820
-39.5973154362416	0.0906890893577360
